ID,Name,Predicted Value,Dataset,Position
267914,D. González,730750.0,Training,GK
271105,P. Bolchini,501250.0,Training,GK
264326,Toni Fuidias,1083250.0,Training,GK
271420,N. Bagnolini,524000.0,Training,GK
275382,E. Launay,361300.0,Training,GK
273778,T. Goller,374750.0,Training,GK
269137,B. Poveda,903250.0,Training,GK
268409,O. Foster,120500.0,Training,GK
244363,Fuzato,1677200.0,Training,GK
270893,S. Banozic,249800.0,Training,GK
270549,O. Mielcarz,242300.0,Training,GK
270939,Á. De La Cruz,701000.0,Training,GK
262298,M. Lotka,2298000.0,Training,GK
276878,J. Szymański,222900.0,Training,GK
225701,P. Gallese,403700.0,Training,GK
265405,Owono,1569100.0,Training,GK
271007,J. Weimar,317100.0,Training,GK
220407,M. Dúbravka,1249000.0,Training,GK
266906,S. Ostrzinski,849750.0,Training,GK
279745,R. Evans,130100.0,Training,GK
230872,M. Svilar,9188000.0,Training,GK
271667,C. Brann,103000.0,Training,GK
266188,Y. Tsuboi,396250.0,Training,GK
273986,E. Gómez Riga,1097750.0,Training,GK
209483,M. Hassen,676000.0,Training,GK
274353,M. Uğur,98900.0,Training,GK
276352,J. Hutters,432250.0,Training,GK
219754,Bruno Varela,4087000.0,Training,GK
194404,Neto,3798500.0,Training,GK
266308,L. Bursich,523000.0,Training,GK
279904,W. Chavez,593900.0,Training,GK
265351,G. Moloney,2756770.0,Training,GK
272555,M. Brüll,474750.0,Training,GK
168435,S. Sirigu,578680.0,Training,GK
252427,Jeong Min Ki,629400.0,Training,GK
193786,F. Bardi,1563250.0,Training,GK
269623,M. Acosta,1142850.0,Training,GK
275204,S. Gutierrez,209800.0,Training,GK
263598,A. Ahlin,243150.0,Training,GK
264116,Iturbe,1762000.0,Training,GK
261170,O. Ba,473250.0,Training,GK
276957,B. Głogowski,283000.0,Training,GK
267683,L. Jendal,412400.0,Training,GK
254502,S. Turati,7990000.0,Training,GK
201352,A. Iacobucci,315200.0,Training,GK
216939,A. Blake,1802250.0,Training,GK
263146,J. Burta,274900.0,Training,GK
260819,E. Şahin,263500.0,Training,GK
274058,E. Vargas,302250.0,Training,GK
263782,Brenno,1846150.0,Training,GK
264161,Pablo Valencia,949500.0,Training,GK
264967,K. Kiedrzynek,685990.0,Training,GK
276730,M. Mędrala,326000.0,Training,GK
272400,Elena De Toro,1359200.0,Training,GK
213951,Helton Leite,1733000.0,Training,GK
256754,D. Salhi,306650.0,Training,GK
246806,Park Il Gyu,746250.0,Training,GK
261346,L. Villegas,220200.0,Training,GK
236239,A. Whiteman,593250.0,Training,GK
260847,T. Hayakawa,243400.0,Training,GK
277831,Ibon Ispizua,273500.0,Training,GK
252783,K. Bąkowski,846750.0,Training,GK
267855,S. Bumbar,129500.0,Training,GK
261375,L. Bergström,928000.0,Training,GK
231691,A. Lafont,7374000.0,Training,GK
267644,C. Perrault,499450.0,Training,GK
264285,Y. Karagöz,328700.0,Training,GK
190700,I. Koné,153050.0,Training,GK
277292,N. Van Attenhoven,241000.0,Training,GK
266482,Park Hee Geun,70600.0,Training,GK
266477,Lee Seung Hwan,96700.0,Training,GK
234577,Diogo Costa,46514800.0,Training,GK
269040,Huo Shenping,82200.0,Training,GK
205186,P. Gazzaniga,15420000.0,Training,GK
269955,J. Heekeren,1600000.0,Training,GK
277674,Coke Carrillo,319550.0,Training,GK
267854,T. Larsen,222300.0,Training,GK
271585,T. Gardies,399250.0,Training,GK
276647,D. Heller,220000.0,Training,GK
271012,B. Roy,42670.0,Training,GK
270056,Ricardo Silva,932500.0,Training,GK
265599,C. Hauge,100100.0,Training,GK
263976,O. Mosquera,978750.0,Training,GK
207998,D. Ward,1310500.0,Training,GK
262807,J. Nowaczek,219800.0,Training,GK
269992,J. Schmid,391400.0,Training,GK
245822,D. Alemdar,2051450.0,Training,GK
277546,J. Singh,100400.0,Training,GK
264344,K. Thuntsane,127300.0,Training,GK
275631,K. Radulovic,158400.0,Training,GK
273998,André Gomes,1563250.0,Training,GK
275284,L. Böggemann,300250.0,Training,GK
269434,S. van Gassel,1580350.0,Training,GK
260918,T. Romero,426750.0,Training,GK
204120,T. Vaclík,740500.0,Training,GK
271179,A. Brînzea,106100.0,Training,GK
222464,Sivera,6852800.0,Training,GK
268377,D. Kleinhensl,475250.0,Training,GK
262764,A. Dlugaiczyk,28650.0,Training,GK
263232,Luiz Felipe,1092000.0,Training,GK
265434,P. Trujillo,359050.0,Training,GK
264413,M. Al Hurayji,108000.0,Training,GK
193080,De Gea,15938700.0,Training,GK
191011,L. Sepe,1033500.0,Training,GK
277445,A. Eckmayr,274850.0,Training,GK
251330,V. Müller,1581000.0,Training,GK
274731,Y. Stein,425500.0,Training,GK
214373,A. Silva,255500.0,Training,GK
274109,M. Creek,96800.0,Training,GK
273836,S. Belotto,511200.0,Training,GK
263878,J. Brambach,335250.0,Training,GK
261376,J. Peña,423750.0,Training,GK
189061,S. Burchert,181900.0,Training,GK
263760,G. Ratcliffe,691500.0,Training,GK
272994,A. Haught,357450.0,Training,GK
135587,N. Mäenpää,86750.0,Training,GK
276987,Benedí,426750.0,Training,GK
262516,J. Krumrey,482500.0,Training,GK
274957,M. Uppenberg,229600.0,Training,GK
277117,E. Borrelli,500500.0,Training,GK
279891,D. Mascardi,130000.0,Training,GK
277600,M. Erdoğan,190700.0,Training,GK
267636,C. dos Santos,631500.0,Training,GK
269043,Askhan,94100.0,Training,GK
271757,Rubén Gómez,775000.0,Training,GK
222389,N. Haikin,1493500.0,Training,GK
277825,Jorge Benito,374500.0,Training,GK
266353,L. Galarza,625500.0,Training,GK
229541,Á. Montero,4746150.0,Training,GK
272914,O. Ekperuoh,325000.0,Training,GK
276413,T. Estevão,634000.0,Training,GK
276944,T. Simkin,478750.0,Training,GK
271661,Y. Lienard,831250.0,Training,GK
272755,J. Castro,238900.0,Training,GK
266336,P. Vaitsiakhovich,167600.0,Training,GK
267258,D. Kerr,2638000.0,Training,GK
266847,K. Shimizu,173200.0,Training,GK
264060,N. Foster,91400.0,Training,GK
263838,B. Kelly,109400.0,Training,GK
274567,D. Mooney,84600.0,Training,GK
192563,B. Leno,15454300.0,Training,GK
275966,D. van der Wal,228650.0,Training,GK
269573,A. Dithmer,326250.0,Training,GK
277829,Rubén de Gea,239800.0,Training,GK
266382,R. Celentano,3227500.0,Training,GK
192448,M. ter Stegen,54775000.0,Training,GK
221610,D. Dibusz,4812000.0,Training,GK
270565,O. Özdemir,608000.0,Training,GK
273746,R. Ventarano,139600.0,Training,GK
264133,H. Valdimarsson,2283000.0,Training,GK
275855,I. Ailenei,744250.0,Training,GK
138985,Bruno Vale,374000.0,Training,GK
263315,L. Schulz,300000.0,Training,GK
230317,Fred Aníbão,3501250.0,Training,GK
218212,A. Noppert,1167250.0,Training,GK
271667,C. Brann,103000.0,Training,GK
274356,A. Zadražil,355500.0,Training,GK
275667,Huang Zhouxin,169100.0,Training,GK
261980,Pan Long,63800.0,Training,GK
177644,Kiko Casilla,568940.0,Training,GK
267460,J. Nickisch,524000.0,Training,GK
262965,A. Sánchez,187500.0,Training,GK
278000,J. Osigus,280600.0,Training,GK
279014,A. Kelly-Heald,210000.0,Training,GK
270365,T. Himeur,770250.0,Training,GK
193041,K. Navas,5370100.0,Training,GK
277281,R. Kampa,342500.0,Training,GK
270141,F. Israel,14275000.0,Training,GK
261546,A. Vento,214500.0,Training,GK
274861,A. Galeano,134200.0,Training,GK
269410,R. Avram,179850.0,Training,GK
271064,J. Amissah,250650.0,Training,GK
270139,N. Hahne,324750.0,Training,GK
269105,Zhou Zhengkai,64550.0,Training,GK
261344,B. Pico,380750.0,Training,GK
121988,L. Kruse,189300.0,Training,GK
232107,E. Oelschlägel,780750.0,Training,GK
269626,Đ. Petrović,19560000.0,Training,GK
269702,A. Burnett,108300.0,Training,GK
262886,M. Pérez Hintermeier,102600.0,Training,GK
273574,L. Gunnerød,236750.0,Training,GK
278032,C. Mandas,4971000.0,Training,GK
274142,D. Menderezo,85800.0,Training,GK
165735,B. Jones,82850.0,Training,GK
273492,A. Anderson,310900.0,Training,GK
271094,B. Jelonek,152400.0,Training,GK
271592,Wang Xiaofeng,59450.0,Training,GK
279022,L. Rothenhagen,300200.0,Training,GK
276761,M. Diop,810500.0,Training,GK
277908,D. Kochen,445500.0,Training,GK
256726,M. Keller,2116500.0,Training,GK
277125,H. Salingou,1422150.0,Training,GK
264865,M. Chavas,69400.0,Training,GK
270171,L. Goubert,1049950.0,Training,GK
261130,K. Moradaoğlu,475250.0,Training,GK
263340,H. Wiles-Richards,168600.0,Training,GK
273749,J. Kristoffersen,108100.0,Training,GK
271411,O. Zych,994750.0,Training,GK
243311,Josep Martínez,5219250.0,Training,GK
263286,A. Mandous,1510500.0,Training,GK
279367,B. Villana,1698000.0,Training,GK
269943,I. Marques,318900.0,Training,GK
269970,M. Jerke,209800.0,Training,GK
274479,J. Oram,90300.0,Training,GK
273615,S. Østraat,220500.0,Training,GK
271428,J. Nielsen,241600.0,Training,GK
269418,A. Jercălău,210700.0,Training,GK
269189,E. Satılmış,232350.0,Training,GK
267819,K. Moore,184100.0,Training,GK
274749,M. Kerbey,89700.0,Training,GK
264182,R. Castellanos,369250.0,Training,GK
275272,M. Roberts,250900.0,Training,GK
276925,N. Closset,217900.0,Training,GK
277317,B. Al Doaa,120100.0,Training,GK
192984,K. Casteels,14886300.0,Training,GK
246648,O. Battersby,196400.0,Training,GK
219522,J. Ledesma,10391100.0,Training,GK
193314,Aitor,3849550.0,Training,GK
211990,O. Vlachodimos,2820000.0,Training,GK
277734,A. Borbei,449000.0,Training,GK
271569,O. Al Mermish,272900.0,Training,GK
262837,S. Mellack,249500.0,Training,GK
261519,K. Ersunar,299400.0,Training,GK
263636,D. Oncescu,125200.0,Training,GK
278951,M. Vonja,102100.0,Training,GK
270821,M. Penders,2069000.0,Training,GK
275011,K. Sims,350250.0,Training,GK
267348,M. Betos,223570.0,Training,GK
262069,Y. Pandor,678750.0,Training,GK
243311,Josep Martínez,5219250.0,Training,GK
167948,H. Lloris,2669250.0,Training,GK
266516,F. Murre,283750.0,Training,GK
277789,F. Rivadeneira,521500.0,Training,GK
262939,A. Schulz,523750.0,Training,GK
267962,B. Klebaniuk,448250.0,Training,GK
272722,R. García,314500.0,Training,GK
265814,L. Southerington,120200.0,Training,GK
276966,L. Shala,150400.0,Training,GK
271034,Álex Padilla,1781200.0,Training,GK
273896,J. Mina,649000.0,Training,GK
188272,Magno Novaes,152000.0,Training,GK
277850,A. Deshwal,98900.0,Training,GK
276704,B. Dizdarević,637250.0,Training,GK
260969,Pablo Picón,476000.0,Training,GK
277063,A. Abo Rasain,178400.0,Training,GK
206003,Y. Mvogo,5101000.0,Training,GK
271100,J. Rajczykowski,186300.0,Training,GK
275627,F. Dujmović,441250.0,Training,GK
267200,C. Dickey,582400.0,Training,GK
278545,Alvin,448750.0,Training,GK
240784,J. Bursik,1111000.0,Training,GK
204773,M. Jeannin,245550.0,Training,GK
261804,D. Lemey,137550.0,Training,GK
272961,D. Virginio Deen,448750.0,Training,GK
278821,S. Havig,190200.0,Training,GK
261731,J. Bevan,110400.0,Training,GK
180739,E. Kawashima,215750.0,Training,GK
275419,D. Verduin,273500.0,Training,GK
266428,I. Svinov,1098500.0,Training,GK
261718,Xiong Shanyuan,42440.0,Training,GK
276776,A. Al Shammari,169600.0,Training,GK
158784,J. Carranza,352550.0,Training,GK
233934,A. Ramsdale,20995000.0,Training,GK
212432,Jo Hyeon Woo,2753250.0,Training,GK
243905,R. Mantel,315800.0,Training,GK
271416,L. Ziegler,210700.0,Training,GK
269752,T. Vandenberghe,639200.0,Training,GK
277557,L. Bonadeo,274750.0,Training,GK
260913,B. Thompson,307250.0,Training,GK
262243,J. Grzesiak,106500.0,Training,GK
277550,Z. Bowling,169300.0,Training,GK
275280,B. Kałduński,120400.0,Training,GK
157804,S. Carson,54800.0,Training,GK
274367,J. Balbuena,177800.0,Training,GK
265688,Francisco Meixedo,918000.0,Training,GK
248073,Ș. Târnovanu,2884250.0,Training,GK
234420,D. Brunnhübner,278400.0,Training,GK
262076,E. Henriksson,420500.0,Training,GK
271546,V. Morgun,341000.0,Training,GK
117063,N. Douchez,54400.0,Training,GK
271994,R. Hemfrey,120000.0,Training,GK
276628,D. Mondal,61720.0,Training,GK
263531,S. Van Damme,383600.0,Training,GK
276725,L. Palmisani,374750.0,Training,GK
268928,Yang Xinyang,97900.0,Training,GK
269557,J. Bigo,1356400.0,Training,GK
267687,K. Balomenos,401000.0,Training,GK
261023,H. Broun,186300.0,Training,GK
49031,S. Sorrentino,2154000.0,Training,GK
233306,D. Henderson,13899250.0,Training,GK
229429,K. McKenzie-Lyle,108700.0,Training,GK
268428,M. Backhaus,1472950.0,Training,GK
264112,D. Remie,298700.0,Training,GK
232654,L. Malagón,2149000.0,Training,GK
200059,C. Coosemans,873250.0,Training,GK
183497,O. Karnezis,184700.0,Training,GK
263339,C. Rushworth,4191400.0,Training,GK
274129,F. Mosquera,300950.0,Training,GK
269251,F. Benítez,630000.0,Training,GK
265387,N. Haymamba,276750.0,Training,GK
271927,M. Byrne,122500.0,Training,GK
261412,R. Wood,91900.0,Training,GK
259872,I. De Arruabarrena,4441250.0,Training,GK
271889,A. Kanurić,450750.0,Training,GK
271313,M. Wolfs,271700.0,Training,GK
271059,A. Lai,399500.0,Training,GK
265460,H. Tiwari,98000.0,Training,GK
267967,J. Tapia,200600.0,Training,GK
277590,I. Chirila,170500.0,Training,GK
263154,Sergio Díaz,508000.0,Training,GK
272472,S. Zakaria,204250.0,Training,GK
172203,F. Forster,420500.0,Training,GK
271102,O. Lodziński,110200.0,Training,GK
263706,M. Chiacig,300000.0,Training,GK
260829,A. Abibi,122400.0,Training,GK
276450,H. Postl,179800.0,Training,GK
279242,N. Oberbeck,426750.0,Training,GK
277366,A. Marriott,229800.0,Training,GK
269502,A. Alcorcel,473750.0,Training,GK
267994,S. Abramowicz,475000.0,Training,GK
261074,Jeong Myeong Je,157700.0,Training,GK
268617,H. Giles,118200.0,Training,GK
163600,J. Ruddy,214200.0,Training,GK
279507,Rafa Romero,757750.0,Training,GK
270567,A. Demir,70200.0,Training,GK
270666,G. Balanta,1268000.0,Training,GK
276190,M. Seybold,193750.0,Training,GK
110082,Pinto,322690.0,Training,GK
278112,M. Piekutowski,190000.0,Training,GK
267577,Juanpe Gil,649500.0,Training,GK
263097,H. Collins,130200.0,Training,GK
270372,I. Gurău,903250.0,Training,GK
276453,M. Potoczny,212700.0,Training,GK
235413,R. Majecki,13553000.0,Training,GK
276993,N. Brdar,190000.0,Training,GK
271239,R. Dagar,51090.0,Training,GK
275689,J. Acosta,473750.0,Training,GK
230727,G. Larsonneur,3308100.0,Training,GK
277904,E. Beach,424500.0,Training,GK
261942,G. Villarreal,421850.0,Training,GK
278145,S. Magomedaliyev,1055500.0,Training,GK
221442,L. Bergström,76030.0,Training,GK
247022,J. Zetterström,2332000.0,Training,GK
277898,L. Hall,149100.0,Training,GK
273754,A. Prakash,100300.0,Training,GK
275847,K. Singh,90600.0,Training,GK
275131,A. Moncet,248200.0,Training,GK
235183,C. Acevedo,2030500.0,Training,GK
263920,M. Ndiaye,1385250.0,Training,GK
272427,Alberto Flores,1441200.0,Training,GK
274910,I. Walker,250100.0,Training,GK
276654,L. Cuk,324250.0,Training,GK
269388,P. Jameson,147900.0,Training,GK
260861,J. Higashi,287250.0,Training,GK
242879,M. Vandevoordt,10660000.0,Training,GK
271994,R. Hemfrey,120000.0,Training,GK
263741,A. Morosoli,171800.0,Training,GK
246610,J. Cozzani,1022000.0,Training,GK
265786,D. Enríquez,1892000.0,Training,GK
262789,H. Barbet,651500.0,Training,GK
193186,N. Etheridge,296750.0,Training,GK
271970,D. González,701500.0,Training,GK
271210,L. Sonzogni,503500.0,Training,GK
275460,J. Río,738250.0,Training,GK
263139,D. Greif,5793000.0,Training,GK
240386,G. Nyberg,84700.0,Training,GK
266677,Mário Évora,780500.0,Training,GK
261794,N. Evrard,5926400.0,Training,GK
239559,J. de Lange,3044250.0,Training,GK
193933,I. McLoughlin,137800.0,Training,GK
270357,M. Thompson,301500.0,Training,GK
269504,A. Sandach,257000.0,Training,GK
279298,A. Aguileda,259650.0,Training,GK
246139,Iñaki Peña,5060500.0,Training,GK
263301,Victores,273050.0,Training,GK
277015,M. Wendt,455000.0,Training,GK
275552,Sérgio Dutra,776750.0,Training,GK
266553,C. Rúnarsdóttir,976200.0,Training,GK
270756,S. Ghidotti,1569000.0,Training,GK
269929,T. Aglietti,395000.0,Training,GK
182743,T. Kirschbaum,102250.0,Training,GK
272769,N. Schiks,980250.0,Training,GK
277863,J. Sundling,250350.0,Training,GK
210676,W. Falcone,17006000.0,Training,GK
105533,Ł. Załuska,116050.0,Training,GK
238167,P. Boevink,942250.0,Training,GK
263063,J. Trafford,7870000.0,Training,GK
277646,M. Nespola,500000.0,Training,GK
140233,G. Ochoa,744680.0,Training,GK
274155,P. Santirano,655250.0,Training,GK
275661,Ge Yifan,90100.0,Training,GK
263023,N. Sauter,911500.0,Training,GK
209276,F. Al Subaiei,129550.0,Training,GK
273929,A. Hayton,136600.0,Training,GK
279943,Á. Maciel,300000.0,Training,GK
276672,V. Quintero,668750.0,Training,GK
271382,D. Ombang,324750.0,Training,GK
269707,G. Kobylak,1088900.0,Training,GK
254714,J. Espínola,1923000.0,Training,GK
270615,R. Boulais,309700.0,Training,GK
276414,Dida,770250.0,Training,GK
164853,A. Federici,189700.0,Training,GK
178005,Rui Patrício,1315500.0,Training,GK
273047,A. Jungdal,1122250.0,Training,GK
275315,R. Mitchell,161300.0,Training,GK
267832,G. Mulreany,64800.0,Training,GK
278204,J. Lacombe,918000.0,Training,GK
277655,J. McIntyre,111500.0,Training,GK
266014,G. Molin,302250.0,Training,GK
279375,A. Zentiga,758250.0,Training,GK
260803,C. Grados,882250.0,Training,GK
246158,M. Hermansen,12455200.0,Training,GK
227127,Álex Remiro,33701900.0,Training,GK
267215,B. Bixby,285700.0,Training,GK
268491,Zhu Yu,1085050.0,Training,GK
261305,B. Schwake,645500.0,Training,GK
273872,D. Radnóti,534000.0,Training,GK
272503,Sergio Mestre,555750.0,Training,GK
261260,G. Szécsi,36400.0,Training,GK
271977,H. Davies,686250.0,Training,GK
270557,João Oliveira,850000.0,Training,GK
272428,Javi Cendón,470000.0,Training,GK
261311,V. Mothwa,130700.0,Training,GK
264460,P. Zovko,454750.0,Training,GK
278871,A. Zaloha,381750.0,Training,GK
272958,R. Owusu-Oduro,2547000.0,Training,GK
239746,L. Watkowiak,471000.0,Training,GK
149258,A. Cordaz,238150.0,Training,GK
263961,D. Khudyakov,853250.0,Training,GK
263922,M. Koné,1734000.0,Training,GK
264373,Brais Rodríguez,244300.0,Training,GK
264764,C. Walsh,161000.0,Training,GK
71051,P. Garcia,275650.0,Training,GK
261027,I. Lysgård,169000.0,Training,GK
271279,M. Ljubic,132800.0,Training,GK
178750,Sergio Asenjo,559750.0,Training,GK
52326,E. Jakupović,50300.0,Training,GK
269029,Min Seong Jun,204800.0,Training,GK
269827,E. Erentürk,382250.0,Training,GK
240091,G. Vicario,38822300.0,Training,GK
271316,J. Renner,291400.0,Training,GK
261159,M. Beernaert,250900.0,Training,GK
279774,W. Da Rocha,400500.0,Training,GK
277916,L. Gavran,700000.0,Training,GK
265040,B. Votíková,264650.0,Training,GK
271796,J. Frehse,1694200.0,Training,GK
264242,N. van Haveren,324750.0,Training,GK
273033,Matheus Nogueira,626250.0,Training,GK
262080,Y. Hayasaka,325600.0,Training,GK
243810,L. Ingolotti,1096000.0,Training,GK
276353,M. Kirsch,300000.0,Training,GK
261746,M. Bulic,108300.0,Training,GK
259051,Froilán,500750.0,Training,GK
202811,E. Martínez,43970000.0,Training,GK
263283,M. Tvrdoň,704000.0,Training,GK
198199,Alcolea,230550.0,Training,GK
261407,K. Pinargote,1080500.0,Training,GK
266371,R. Sandford,170500.0,Training,GK
259678,L. Marić,646250.0,Training,GK
186153,W. Szczęsny,12273300.0,Training,GK
276760,N. Marec,250400.0,Training,GK
271583,G. Garofani,857250.0,Training,GK
266292,J. Horz,190300.0,Training,GK
188272,Magno Novaes,152000.0,Training,GK
264057,J. Nieuwenhuizen,215400.0,Training,GK
261294,C. Raatsie,524500.0,Training,GK
277674,Coke Carrillo,319550.0,Training,GK
262577,K. Sentić,2141000.0,Training,GK
278011,İ. İçier,672450.0,Training,GK
